010.000.2504.00,"KETOPROFENO DE 100 MG, CÁPSULA, ENVASE CON 15 CÁPSULAS.",15 CÁPSULAS,CIEL:78479,ketoprofen,95
010.000.0264.00,"LIDOCAÍNA  DE 10.0 G / 100 ML, SOLUCIÓN  AL 10%, ENVASE  CON 115 ML CON ATOMIZADOR  MANUAL.",115 ML CON ATOMIZADOR  MANUAL,CIEL:78849,lidocaine,82
010.000.0261.00,"LIDOCAÍNA,    CLORHIDRATO  DE   (GT3)   DE   500   MG   /   50   ML,   SOLUCIÓN INYECTABLE  AL 1%, ENVASE CON 5 FRASCOS ÁMPULA DE 50 ML.",5 FRASCOS ÁMPULA CON 50 ML,CIEL:78849,lidocaine,82
010.000.0262.00,"LIDOCAÍNA,  CLORHIDRATO DE DE 1 G / 50 ML, SOLUCIÓN  INYECTABLE  AL 2%, ENVASE CON 5 FRASCOS ÁMPULA CON 50 ML.",5 FRASCOS ÁMPULA CON 50 ML,CIEL:78849,lidocaine,82
010.000.2144.00,"LORATADINA  DE 10 MG, TABLETA  O GRAGEA,  ENVASE  CON 20 TABLETAS  O GRAGEAS.",20 TABLETAS O GRAGEAS,CIEL:79053,loratadine,90
010.000.5359.00,"MAGNESIO,    VALPROATO    DE    DE    600    MG,    TABLETA    DE    LIBERACIÓN PROLONGADA, ENVASE CON 30 TABLETAS.",30 TABLETAS,CIEL:79224,magnesium,82
010.000.2622.00,"MAGNESIO,   VALPROATO   DE  (ÁCIDO  VALPROICO)   DE  185.6  MG  /  200  MG, TABLETA CON CUBIERTA ENTÉRICA,  ENVASE CON 40 TABLETAS.",40 TABLETAS,CIEL:79224,magnesium,82
010.000.2623.00,"MAGNESIO,  VALPROATO  DE (ÁCIDO  VALPROICO)  DE 186 MG/ML,  SOLUCIÓN, ENVASE CON 40 ML.",ENVASE CON 40 ML,CIEL:79224,magnesium,82
010.000.3509.00,"MEDROXIPROGESTERONA, ACETATO  DE, ESTRADIOL,  CIPIONATO  DE DE 25 MG/5  MG/0.5  ML, SUSPENSIÓN  INYECTABLE,  ENVASE  CON UNA AMPOLLETA CON 0.5 ML.",AMPOLLETA  O JERINGA PRELLENADA CON  0.5 ML,CIEL:79494,medroxyprogesterone,89
010.000.3444.00,"METOCARBAMOL DE 400 MG, TABLETA, ENVASE CON 30 TABLETAS.",30 TABLETAS,CIEL:79696,methocarbamol,96
010.000.2804.00,"NAFAZOLINA,    CLORHIDRATO   DE   DE   1   MG/ML,    SOLUCIÓN    OFTÁLMICA, ENVASE CON GOTERO INTEGRAL CON 15 ML.",GOTERO INTEGRAL CON 15 ML,CIEL:80384,naphazoline,76
010.000.3419.00,"NAPROXENO  DE 125 MG/ 5 ML, SUSPENSIÓN  ORAL, ENVASE CON 100 ML.",ENVASE CON 100 ML,CIEL:80395,naproxen,94
010.000.3407.00,"NAPROXENO  DE 250 MG, TABLETA, ENVASE CON 30 TABLETAS.",30 TABLETAS,CIEL:80395,naproxen,94
010.000.2823.00,"NEOMICINA,   SULFATO  DE,  POLIMIXINA   B,  SULFATO  DE  Y  GRAMICIDINA   DE 1.75  MG/5  000  U/25  µG/ML.,  SOLUCIÓN  OFTÁLMICA,   ENVASE  CON  GOTERO INTEGRAL CON 15 ML.",GOTERO INTEGRAL CON 15 ML,CIEL:80514,neomycin,82
010.000.2524.00,"NITAZOXANIDA DE 100 MG/5 ML, SUSPENSIÓN  ORAL, ENVASE CON 30 ML.",ENVASE CON 30 ML,CIEL:80675,nitazoxanide,92
010.000.2519.00,"NITAZOXANIDA DE 200 MG, TABLETA, ENVASE CON 6 TABLETAS.",6 TABLETAS,CIEL:80675,nitazoxanide,92
010.000.1562.00,"NITROFURAL  DE 6 MG, ÓVULO, ENVASE CON 6 ÓVULOS.",6 ÓVULOS,CIEL:80701,nitrofurazone,78
010.000.1911.00,"NITROFURANTOÍNA DE 100 MG, CÁPSULA, ENVASE CON 40 CÁPSULAS.",40 CÁPSULAS,CIEL:80696,nitrofurantoin,93
010.000.5302.00,"NITROFURANTOÍNA DE 500 MG/100 ML, SUSPENSIÓN  ORAL, ENVASE CON 120 ML (25 MG/5 ML).",ENVASE CON 120 ML,CIEL:80696,nitrofurantoin,93
010.000.3511.00,"NORELGESTROMINA Y ETINILESTRADIOL DE 6 MG/0.60 MG, PARCHE, ENVASE CON 3 PARCHES.",3 PARCHES,CIEL:104626,ethinyl estradiol / norelgestromin,74
010.000.5481.00,"PAROXETINA,  CLORHIDRATO  DE  DE  20  MG,   TABLETA,   ENVASE   CON  10 TABLETAS.",10 TABLETAS,CIEL:81604,paroxetine,90
010.000.2138.00,"PIRANTEL,  PAMOATO DE DE 250 MG, TABLETA, ENVASE CON 6 TABLETAS.",6 TABLETAS,CIEL:82898,pyrantel,88
010.000.5232.00,"PIRIDOXINA  DE 300 MG, TABLETA, ENVASE CON 10 TABLETAS.",10 TABLETAS,CIEL:82912,pyridoxine,80
010.000.2040.00,"PRAZICUANTEL DE 600 MG, TABLETA, ENVASE CON 25 TABLETAS.",25 TABLETAS,CIEL:82416,praziquantel,92
010.000.2829.00,"SULFACETAMIDA SÓDICA  DE 0.1 G/ML, SOLUCIÓN  OFTÁLMICA,  ENVASE  CON GOTERO INTEGRAL CON 15 ML.",GOTERO INTEGRAL CON 15 ML,CIEL:84454,sulfacetamide sodium,82
010.000.1703.00,"SULFATO FERROSO DESECADO  DE CADA TABLETA CONTIENE: SULFATO FERROSO  DESECADO  APROXIMADAMENTE 200 MG EQUIVALENTE A 60.27 MG DE HIERRO ELEMENTAL,  TABLETA, ENVASE CON 30 TABLETAS.",30 TABLETAS,CIEL:76342,ferrous sulfate,87
010.000.0433.00,"TERBUTALINA, SULFATO DE DE 5 MG, TABLETA, ENVASE CON 20 TABLETAS.",20 TABLETAS,CIEL:84826,terbutaline,91
010.000.1981.00,"TETRACICLINA, CLORHIDRATO DE DE 250 MG, TABLETA O CÁPSULA,  ENVASE CON 10 TABLETAS O CÁPSULAS.",10 TABLETAS O CÁPSULAS,CIEL:84893,tetracycline,83
010.000.2431.00,DEXTROMETORFANO JARABE 300 MG.,ENVASE CON 60 ML Y DOSIFICADOR,CIEL:74666,dextromethorphan,84
010.000.2114.00,FELODIPINO  TABLETA DE LIBERACIÓN  PROLONGADA 5 MG,ENVASE CON 10 TABLETAS,CIEL:76211,felodipine,71
010.000.0811.00,FLUOCINOLONA ACETONIDO  DE CREMA 0.1 MG/G,ENVASE CON 20 GRAMOS,CIEL:76515,fluocinolone acetonide,91
010.000.2893.00,"HIPROMELOSA DE  20  MG/ML,  SOLUCIÓN  OFTÁLMICA   AL  2%,  ENVASE  CON GOTERO INTEGRAL CON 15 ML.",ENVASE CON GOTERO INTEGRAL CON 15 ML.,CIEL:77850,hypromellose,78
S/C,KETOROLACO TOMETAMINA  TABLETAS DE 10 MG,FRASCO DE 10 TABLETAS CON 10 MG,CIEL:78482,ketorolac tromethamine,73
010.000.3423.00,"MELOXICAM  DE 15 MG, TABLETA, ENVASE CON 10 TABLETAS.",ENVASE CON 10 TABLETAS.,CIEL:79532,meloxicam,100
010.000.4141.00,"MOMETASONA, MONOHIDRATADA FUROATO  DE  (GT18)  DE  0.050  G/100  ML, SUSPENSIÓN    PARA   INHALACIÓN,    ENVASE   NEBULIZADOR  CON   18   ML   Y VÁLVULA DOSIFICADORA (140 NEBULIZACIONES DE 50 µG CADA UNA).",ENVASE NEBULIZADOR CON 18 ML Y VÁLVULA DOSIFICADORA (140 NEBULIZACIONES DE 50 µG CADA UNA).,CIEL:80049,mometasone,90
010.000.1314.00,QUINFAMIDA  TABLETA 300 MG,ENVASE CON 1 TABLETA,CIEL:83014,quinfamide,71
060.066.0773,ALCOHOL DESNATURALIZADO,ENVASE CON 20 L.,CIEL:70468,alcohols,93
060.066.0039,ALCOHOL DESNATURALIZADO. ENVASE CON 1 LITRO,ENVASE CON 1 L.,CIEL:70468,alcohols,93
