"7947","trastorno bipolar","es","P73"
"7947","Bipolar affective disorder, unspecified","en","P73"
"7950","trastorno por estrés agudo","es","P02"
"7950","Acute Stress Disorder","en","P02"
"7950","Acute Stress Reaction","en","P02"
"130","Puerperal sepsis","en","O85"
"130","Childbed fever","en","O85"
"130","Peurperal fever","en","O85"
"130","Puerperal septicemia","en","O85"
"149","Cervicitis","en","N72"
"8011","Metastatic Primary Ovarian Cancer","en","C56"
"3691","Abscess, peritonsillar","en","J36"
"3691","Peritonsillar abscess","en","J36"
"8312","Malignant tumor of ovary","en","C56"
"8312","Ovarian cancer","en","C56"
"8312","Malignant neoplasm of ovary","en","C56"
"8346","Assault by Cutting and Piercing Instrument","en","X99"
"8346","Assault by sharp object","en","X99"
"8380","Crushing Injury of Shoulder Region","en","S47"
"8400","Malignant Tumor of Gallbladder","en","C23"
"8409","Malignant tumor of vagina","en","C52"
"8409","Malignant neoplasm of vagina","en","C52"
"8412","Malignant Tumor of Base of Tongue","en","C01"
"8426","Malignant Tumor of Rectum","en","C20"
"8484","Malignant Tumor of Parotid Gland","en","C07"
"8489","Accidental Drowning or Submersion","en","W74"
"8545","Malignant Tumor of Trachea","en","C33"
"8607","Fracture of spinal vertebra","en","T08"
"8607","Fracture of spine","en","T08"
"8607","Spine fracture","en","T08"
"8885","Hypertensive crisis","en","I10"
"8885","Hypertensive emergency","en","I10"
"8885","Hypertensive urgency","en","I10"
"884","Human Immunodeficiency Virus","en","hiv"
"884","HIV","en","hiv"
"7120","Trichomoniasis","en","sti"
"884","Human Immunodeficiency Virus","en","B24"
"884","HIV","en","B24"
"903","Hypertension","en","HTA"
"903","HTA","en","HTA"
"903","HTN","en","HTA"
"903","Essential Hypertension","en","HTA"
"903","Hipertesion","es","HTA"
"8885","Hypertensive crisis","en","HTA"
"8885","Hypertensive emergency","en","HTA"
"8885","Hypertensive urgency","en","HTA"
"893","Gonorrhea","en","sti"
"893","Clap","en","sti"
"893","GC","en","sti"
"893","Gonorrhoea","en","sti"
"893","Gonococcal infection","en","sti"
"7249","Lymphogranuloma venereum","en","sti"
"7249","linfogranuloma venéreo","es","sti"
"7249","Genital ulcers, LGV","en","sti"
"7249","Chlamydial lymphogranuloma","en","sti"
"7249","LGV","en","sti"
"7247","Other sexually transmitted chlamydial diseases","en","sti"
"7247","Sexually Transmitted Chlamydial","en","sti"
"7248","granuloma inguinal","es","sti"
"7248","Granuloma inguinale","en","sti"
"9527","alteración del ánimo","es","F39"
"9527","Mood changes","en","F39"
"9527","Mood disorder","en","F39"
"9527","Mood disorder unspecified","en","F39"
"9599","Suicide attempt by jumping from high place","en","X80"
"9599","Suicide and Self-Inflicted Injuries by Jumping from High Place","en","X80"
"9599","Suicide or self-inflicted injuries by jumping from high place","en","X80"
"9626","Intentional self harm by firearm","en","X74"
"9626","Suicide or self-inflicted injury by firearm or explosives","en","X74"
"9626","Suicide attempt by shooting","en","X74"
"9626","Suicide and Self-Inflicted Injury by Firearms and Explosives","en","X74"
"9626","Suicide attempt by shooting gun","en","X74"
"9698","pielonefritis aguda","es","N10"
"9698","Acute pyelonephritis","en","N10"
"9698","Acute kidney infection","en","N10"
"1211","Verruca Planus","en","B07"
"1211","Flat wart","en","B07"
"1211","Plane wart","en","B07"
"1211","Verruca plana","en","B07"
"10057","Acanthosis nigricans","en","692"
"10084","Staphylococcal scalded skin syndrome","en","L00"
"10084","SSSS (staphylococcal scalded skin syndrome)","en","L00"
"68","Malnutrition","en","E46"
"68","Desnutricion","es","E46"
"10392","Gastrointestinal Irritation","en","K30"
"10392","GI upset","en","K30"
"10392","irritación gastrointestinal","es","K30"
"10393","Mental status change","en","F99"
"10393","Altered Mental Status","en","F99"
"10393","Estado mental alterado","es","F99"
"10606","Oropharyngeal Dysphagia","en","R13"
"10606","disfagia orofaríngea","es","R13"
"10614","disfagia de la fase oral","es","R13"
"10614","Dysphagia, Oral Phase","en","R13"
"10615","disfagia esofágica","es","R13"
"10615","Esophageal Dysphagia","en","R13"
"10659","Soft tissue infection","en","B99"
"1351","Sub-acute pneumonia, presumed PCP","en","B59"
"1351","Subacute pneumonia, presumed PCP","en","B59"
"882","PCP","en","B59"
"882","Pneumocystis carinii pneumonia","en","B59"
"10680","Foot ulcer","en","L97"
"10691","Anuria","en","R34"
"10739","Microcephaly due to Zika virus","en","Q02"
"823","Wasting syndrome","en","R64"
"823","HIV wasting syndrome","en","R64"
"823","Wasting Disease","en","R64"
"823","Cachectic syndrome","en","R64"
"181","Contaminated needle stick","en","W46"
"10923","DPT/HIB/HEPB vaccine","en","102"
"10923","Pediarix","en","102"
"10923","DPT/HIB/HEPB vaccine","en","102"
"10923","Pentavalent vaccine","en","102"
"10923","Diphtheria toxoid / Hepatitis B vaccines / Pertussis, acellular / Tetanus Toxoid / Haemophilus capsular oligosaccharide","en","102"
"10961","nefropatía relacionada con el síndrome de inmunodeficiencia adquirida","es","B24"
"10961","HIV-associated nephropathy","en","B24"
"11049","Victim of sexual violence","en","Y05"
"11049","víctima de agresión sexual","es","Y05"
"11049","History of sexual assault","en","Y05"
"11049","Victim of sexual aggression","en","Y05"
"5957","Productive cough","en","R05"
"5957","tos productiva","es","R05"
"11123","Disease suspected","en","R69"
"11123","enfermedad sospechada","es","R69"
"1362","Human immunodefiency virus encephalitis","en","A88"
"1362","AIDS meningoencephalitis","en","A88"
"1362","Encephalitis presumed due to HIV","en","A88"
"11151","PPE","en","R21"
"11151","Papular itchy skin eruptions","en","R21"
"11151","Papular pruritic eruption","en","R21"
"11151","PPE","en","R21"
"5980","Emesis","en","R11"
"5980","Vomiting","en","R11"
"5980","vómitos","es","R11"
"11167","Asthenia","en","R53"
"11198","Traveling","en","X51"
"11198","viajar","es","X51"
"11199","regurgitación","es","R11"
"11199","Regurgitation","en","R11"
"11219","Infective esophagitis","en","K20"
"11220","esofagitis fúngica","es","K20"
"11220","Fungal esophagitis","en","K20"
"11332","afección","es","R69"
"11332","Illness","en","R69"
"11340","Severe uncomplicated malnutrition","en","E41"
"8619","Died","en","R69"
"8619","Death","en","R69"
"8619","Deceased","en","R69"
"11405","Dead on arrival","en","R98"
"11405","Dead on Arrival at Hospital","en","R98"
"11405","Brought in dead","en","R98"
"11411","Phimosis","en","N47"
"11489","Condyloma","en","B07"
"11197","Human immunodeficiency virus (HIV) disease","en","hiv"
"11197","infección por virus de la inmunodeficiencia humana","es","hiv"
"11197","Human immunodeficiency virus (HIV) infection","en","hiv"
"6894","Noisy breathing","en","R06.8"
"6894","Noisy respiration","en","R06.8"
"3699","Chronic kidney disease","en","N18.9"
"83","Toxicity","en","T65.9"
"83","Poisoning","en","T65.9"
"198","Cholera","en","A00.9"
"460","Oedema","en","R60.9"
"460","Dropsy","en","R60.9"
"460","Edema","en","R60.9"
"460","Oedema, unspecified","en","R60.9"
"59","Leprosy","en","A30.9"
"59","Hansen's disease","en","A30.9"
"59","Hansenosis","en","A30.9"
"901","Fever of unknown origin","en","R50.9"
"901","FUO","en","R50.9"
"901","PUO","en","R50.9"
"901","Pyrexia of unknown origin","en","R50.9"
"7099","Acute pain","en","R52.0"
"7103","Chronic intractable pain","en","R52.1"
"7105","Diseases of pulp and periapical tissues","en","K04.9"
"7105","Other and unspecified diseases of pulp and periapical tissues","en","K04.9"
"7105","Pulp and periapical tissue disease","en","K04.9"
"7107","Infections of teeth and gums","en","K08.9"
"892","Varicella","en","B01.9"
"892","Chicken pox","en","B01.9"
"892","Chickenpox","en","B01.9"
"161","Lymphadenopathy","en","R59.9"
"161","Adenopathy","en","R59.9"
"161","Enlarged lymph nodes","en","R59.9"
"1226","IDA","en","D50.9"
"1226","Iron deficiency anemia","en","D50.9"
"1226","Iron deficiency anaemia","en","D50.9"
"1226","anemia ferropénica","es","D50.9"
"1226","Anemia,iron deficiency","en","D50.9"
"3","Anemia","en","D64.9"
"3","Anemia NOS","en","D64.9"
"3","Other anaemias","en","D64.9"
"3","Anaemia","en","D64.9"
"5334","Candidiasis, oral","en","B37.0"
"5334","Oral thrush","en","B37.0"
"5334","Thrush","en","B37.0"
"5334","Oral candida","en","B37.0"
"5334","Oral candidiasis","en","B37.0"
"5334","Oropharyngeal candidiasis","en","B37.0"
"5340","HIV Staging - Candidiasis, ororespiratory tract","en","B20.4"
"5340","Candidiasis of esophagus, trachea and/or bronchus","en","B20.4"
"5018","Chronic diarrhoea","en","K52.9"
"5018","Persistent diarrhea","en","K52.9"
"5018","Chronic diarrhea","en","K52.9"
"5027","HIV staging - Persistent fever","en","B23.8"
"5027","Persistent fever","en","B23.8"
"7111","Shigellosis","en","A03.9"
"2135","Diarrhea with bleeding","en","A09.0"
"2135","Bloody diarrhea","en","A09.0"
"363","Schistosomiasis","en","B65.9"
"363","Bilharzia","en","B65.9"
"363","Bilharziasis","en","B65.9"
"7112","Hookworm disease","en","B76.9"
"7113","Taeniasis","en","B68.9"
"7113","Infection by Taenia","en","B68.9"
"7113","Tapeworm infection","en","B68.9"
"7114","Strongyloidiasis","en","B78.9"
"3786","Viral Conjunctivitis","en","B30.9"
"114","Otitis Media","en","H66.9"
"114","OM","en","H66.9"
"218","Otitis Externa","en","H60.9"
"218","OE","en","H60.9"
"7116","Disorder of ear, unspecified","en","H93.9"
"7116","Disorder of the ear, other","en","H93.9"
"7120","Trichomoniasis","en","A59.9"
"3720","Diabetes","en","E14.9"
"3720","Diabetes","es","E14.9"
"3720","Diabetes mellitus","es","E14.9"
"879","Itching","en","L29.9"
"879","Pruritus","en","L29.9"
"43","Pneumonia","en","J18.9"
"43","Pneumonia NOS","en","J18.9"
"5","Asthma","en","J45.9"
"5","Asthma NOS","en","J45.9"
"5","Asthma, unknown severity","en","J45.9"
"5","Asma","es","J45.9"
"204","Candidiasis","en","B37.9"
"5960","Dyspnea","en","R06.0"
"5960","Difficulty breathing","en","R06.0"
"5960","Trouble breathing","en","R06.0"
"5960","disnea","es","R06.0"
"155","Epilepsy","en","G40.9"
"155","Epilepsia","es","G40.9"
"5258","Poliomyelitis","en","A80.9"
"5258","Infantile paralysis","en","A80.9"
"5258","Polio","en","A80.9"
"5258","Acute poliomyelitis","en","A80.9"
"7121","Chronic viral hepatitis","en","B18.9"
"7123","Other specified bacterial diseases","en","A48.8"
"7124","Bacterial infection of unspecified site","en","A49.8"
"7125","Rabies","en","A82.9"
"7126","Other bacterial agents as the cause of diseases classified to other chapters","en","B96.8"
"7128","Malaria with minor digestive symptoms","en","B54.0"
"7130","Malaria, pregnant","en","B54.1"
"7132","Malaria with minor digestive symptoms, pregnant","en","B54.2"
"7134","Severe malaria","en","B50.8"
"7136","Tuberculosis, Tuberculosis BK+","en","A15.0"
"7137","Toxic effect of venom","en","T63.9"
"7137","Toxic effect of contact with venomous animals","en","T63.9"
"7138","Hyperglycemia","en","R73.9"
"7138","Hyperglycaemia","en","R73.9"
"7138","Elevated blood glucose level","en","R73.9"
"7140","Other noninfective disorders of lymphatic vessels and lymph nodes","en","I89.9"
"7145","Generalized Skin Infection due to AIDS","en","B23.8"
"7147","Trichiasis","en","H02.0"
"7147","Trichiasis of eyelid","en","H02.0"
"7148","Conjunctivitis of newborn","en","P39.1"
"7148","Neonatal conjunctivitis","en","P39.1"
"7149","Other ocular problems","en","H57.9"
"370","URETHRITIS","en","N34.2"
"3723","Gastroesophageal Reflux","en","K21.9"
"3723","GERD","en","K21.9"
"3723","Gastro-oesophageal reflux disease","en","K21.9"
"7151","Other diseases of stomach and duodenum","en","K31.9"
"7151","Diseases of stomach and duodenum, other","en","K31.9"
"7153","Other functional intestinal disorders","en","K59.9"
"7153","Functional intestinal disorders, other","en","K59.9"
"2736","Other bacterial intestinal infections","en","A04.9"
"2736","Bacterial gastroenteritis","en","A04.9"
"2736","Bacterial diarrhea","en","A04.9"
"7154","Bacterial foodborne intoxication","en","A05.9"
"7154","Other bacterial foodborne intoxications, not elsewhere classified","en","A05.9"
"7155","Other protozoal intestinal diseases","en","A07.9"
"7155","Protozoal intestinal disease","en","A07.9"
"7156","Viral dysentery","en","A08.4"
"7156","Viral and other specified intestinal infections","en","A08.4"
"199","Helminthiasis","en","B83.9"
"199","Worm infestation","en","B83.9"
"199","Other helminthiases","en","B83.9"
"67","Intestinal Parasites","en","B82.9"
"67","Intestinal worms","en","B82.9"
"7159","Other Intestinal Helminthiases, not otherwise classified","en","B82.0"
"7159","Other Intestinal Helminthiases","en","B82.0"
"7165","Rheumatic fever with heart involvement","en","I01.9"
"7168","Phlebitis and thrombophlebitis","en","I80.9"
"7170","Hypotension","en","I95.9"
"207","Depression","en","F32.9"
"207","Depressive episode","en","F32.9"
"207","Depressive episode, unspecified","en","F32.9"
"207","Depresion","es","F32.9"
"467","Schizophrenia","en","F20.9"
"467","Dementia praecox","en","F20.9"
"467","Schizophrenia, unspecified","en","F20.9"
"138","Abscess","en","L02.9"
"138","Abscess of Skin and Subcutaneous Tissue","en","L02.9"
"138","Cutaneous abscess, furuncle and carbuncle","en","L02.9"
"7174","Encephalocele","en","Q01.9"
"7174","encefalocele","es","Q01.9"
"7176","lesión superficial en el hombro y miembro superior","es","S40.9"
"7176","Superficial Injury of Shoulder and Upper Arm","en","S40.9"
"7177","Unspecified Disorder of Joint, Site Unspecified","en","M25.9"
"7177","artropatía","es","M25.9"
"7178","lesión traumática superficial del antebrazo","es","S50.9"
"7178","Superficial Injury of Forearm","en","S50.9"
"7184","Spina Bifida","en","Q05.9"
"7184","espina bífida","es","Q05.9"
"7185","Polydactyly","en","Q69.9"
"7185","polidactilia","es","Q69.9"
"7186","Superficial Head Injury","en","S00.9"
"7186","lesión traumática superficial de cabeza","es","S00.9"
"7187","Superficial injury of lower leg","en","S80.9"
"7188","Superficial injury of hip and thigh","en","S70.9"
"7189","Superficial injury of abdomen, lower back and pelvis","en","S30.9"
"7190","Superficial injury of wrist and hand","en","S60.9"
"135","Burn","en","T30.0"
"135","Burn NOS","en","T30.0"
"7196","Reaction to severe stress, and adjustment disorders","en","F43.9"
"7196","Reaction to severe stress","en","F43.9"
"7197","Post traumatic stress disorder","en","F43.1"
"7197","Psychological trauma","en","F43.1"
"7197","PTSD","en","F43.1"
"7204","Acute Pharyngitis","en","J02.9"
"7204","faringitis aguda","es","J02.9"
"7205","micosis dérmica","es","B36.9"
"7205","Other Specified Dermatomycoses","en","B36.9"
"7205","Other superficial mycoses","en","B36.9"
"7206","Decubitus ulcer","en","L89.9"
"7206","úlcera por presión","es","L89.9"
"7207","Mental Problems","en","F48.9"
"7207","problema de salud mental","es","F48.9"
"7208","amigdalitis aguda","es","J03.9"
"7208","Acute Tonsillitis","en","J03.9"
"7211","infección de la piel","es","L08.9"
"7211","Infection of Skin","en","L08.9"
"7211","Other skin infection","en","L08.9"
"7213","Hemorrhage from respiratory passages","en","R04.9"
"7213","Haemorrhage from respiratory passages","en","R04.9"
"7220","Single spontaneous delivery","en","O80.9"
"7221","hipotermia del recién nacido","es","P80.9"
"7221","Hypothermia of newborn","en","P80.9"
"7222","enfermedad metabólica","es","E88.9"
"7222","Disorder of Metabolism","en","E88.9"
"7223","hipovitaminosis A con queratomalacia","es","E50.4"
"7223","Vitamin A Deficiency with Keratomalacia","en","E50.4"
"7224","Symptoms involving urinary system","en","R39.8"
"7224","Other symptoms and signs involving the urinary system","en","R39.8"
"7224","Urinary symptoms, unspecified","en","R39.8"
"7225","embarazo múltiple","es","O30.9"
"7225","Multiple gestation","en","O30.9"
"7226","Haemorrhage In Early Pregnancy","en","O20.9"
"7226","hemorragia a principios del embarazo","es","O20.9"
"7226","Hemorrhage in early pregnancy","en","O20.9"
"7227","Premature rupture of membranes","en","O42.9"
"7227","ruptura prematura de membranas","es","O42.9"
"7230","Unspecified Perineal Laceration During Delivery","en","O70.9"
"7230","laceración perineal durante el parto","es","O70.9"
"7230","Perineal laceration during delivery","en","O70.9"
"7230","Episiotomy extended by laceration","en","O70.9"
"7231","Abnormal Urine","en","R82.9"
"7231","orina anormal","es","R82.9"
"7231","Other abnormal findings in urine","en","R82.9"
"7232","Electrolyte and Fluid Disorder","en","E87.8"
"7232","trastorno hidroelectrolítico","es","E87.8"
"7232","Other disorders of fluid, electrolyte and acid-base balance","en","E87.8"
"7235","porciones retenidas de placenta Y/O membranas sin hemorragia","es","O73.0"
"7235","Retained Placenta or Membranes, without Hemorrhage","en","O73.0"
"7235","Retained placenta without hemorrhage","en","O73.0"
"7236","Genitourinary Tract Infection in Pregnancy","en","O23.9"
"7236","infección de las vías genitourinarias en el embarazo","es","O23.9"
"7236","Urinary infection in pregnancy","en","O23.9"
"7236","Infections of genitourinary tract in pregnancy","en","O23.9"
"7238","aborto espontáneo","es","O03.9"
"7238","Spontaneous abortion","en","O03.9"
"7238","Miscarriage","en","O03.9"
"7239","Umbilical Hemorrhage After Birth","en","P51.9"
"7239","hemorragia umbilical después del nacimiento","es","P51.9"
"7240","Cystitis","en","N30.9"
"7240","cistitis","es","N30.9"
"7240","Urinary bladder inflammation","en","N30.9"
"7243","Labour and delivery complicated by intrapartum haemorrhage","en","O67.9"
"7243","Labor and delivery complicated by intrapartum hemorrhage","en","O67.9"
"7244","Multiple delivery","en","O84.9"
"7245","Feeding problems of newborn","en","P92.9"
"7245","Feeding problems in the newborn","en","P92.9"
"7250","Genital Herpes","en","A60.9"
"7250","herpes simple genital","es","A60.9"
"7250","Anogenital herpesviral infection","en","A60.9"
"7252","infección postnatal","es","O86.8"
"7252","Postnatal infection","en","O86.8"
"7252","Post partum infections","en","O86.8"
"7253","sangrado intermenstrual irregular","es","N92.1"
"7253","Metrorrhagia","en","N92.1"
"7253","menometrorragia","es","N92.1"
